scheduler_mode,repetition,run_type,query,job_id,stage_id,task_id,launch_time,finish_time,duration_ms,cpu_time_ms,gc_time_ms,input_bytes,shuffle_read_bytes,shuffle_write_bytes
FAIR,10,concurrent,Q18,580,1017,2468,1788179476594,1788179478843,2249,1527.97,186,6678222,0,8201066
FAIR,10,concurrent,Q18,580,1017,2471,1788179476595,1788179478890,2295,1522.79,197,6678296,0,8202194
FAIR,10,concurrent,Q18,580,1017,2466,1788179476593,1788179478911,2318,1554.11,197,6677674,0,8204481
FAIR,10,concurrent,Q18,580,1017,2469,1788179476594,1788179478925,2331,1598.05,197,6679174,0,8197511
FAIR,10,concurrent,Q18,580,1017,2467,1788179476594,1788179478933,2339,1572.30,197,6676794,0,8204443
FAIR,10,concurrent,Q18,580,1017,2470,1788179476594,1788179478939,2345,1539.04,197,6677620,0,8197158
FAIR,10,concurrent,Q18,581,1018,2479,1788179476759,1788179477187,428,178.91,97,1669066,0,2238587
FAIR,10,concurrent,Q18,581,1018,2476,1788179476600,1788179477971,1371,642.37,97,6679174,0,8873847
FAIR,10,concurrent,Q18,581,1018,2475,1788179476599,1788179477976,1377,660.41,97,6678222,0,8873447
FAIR,10,concurrent,Q18,581,1018,2478,1788179476601,1788179478004,1403,647.61,97,6678296,0,8872181
FAIR,10,concurrent,Q18,581,1018,2474,1788179476598,1788179478063,1465,660.09,112,6676794,0,8874749
FAIR,10,concurrent,Q18,581,1018,2473,1788179476598,1788179478100,1502,657.64,126,6677674,0,8874676
FAIR,10,concurrent,Q18,581,1018,2477,1788179476600,1788179478133,1533,638.53,126,6677620,0,8872119
FAIR,10,concurrent,Q18,582,1022,2489,1788179479059,1788179480216,1157,409.68,62,0,11396280,0
FAIR,10,concurrent,Q18,582,1022,2483,1788179479058,1788179480497,1439,1017.50,73,0,11397674,0
FAIR,10,concurrent,Q18,582,1022,2484,1788179479059,1788179480498,1439,967.85,73,0,11393041,0
FAIR,10,concurrent,Q18,582,1022,2486,1788179479059,1788179480539,1480,983.07,80,0,11338468,0
FAIR,10,concurrent,Q18,582,1022,2493,1788179479059,1788179480546,1487,981.58,80,0,11431888,0
FAIR,10,concurrent,Q18,582,1022,2491,1788179479059,1788179480595,1536,975.90,80,0,11356291,0
FAIR,10,concurrent,Q18,582,1022,2494,1788179479059,1788179480606,1547,963.86,80,0,11412119,0
FAIR,10,concurrent,Q18,582,1022,2485,1788179479059,1788179480636,1577,972.63,80,0,11347331,0
FAIR,10,concurrent,Q18,582,1022,2480,1788179479058,1788179480689,1631,989.35,80,0,11410837,0
FAIR,10,concurrent,Q18,582,1022,2492,1788179479059,1788179480712,1653,965.10,80,0,11430722,0
FAIR,10,concurrent,Q18,582,1022,2481,1788179479058,1788179480767,1709,988.86,80,0,11440429,0
FAIR,10,concurrent,Q18,582,1022,2490,1788179479059,1788179480797,1738,912.33,80,0,11410383,0
FAIR,10,concurrent,Q18,582,1022,2487,1788179479059,1788179480798,1739,918.13,80,0,11425234,0
FAIR,10,concurrent,Q18,582,1022,2482,1788179479058,1788179480827,1769,936.62,80,0,11328172,0
FAIR,10,concurrent,Q18,582,1022,2488,1788179479059,1788179480843,1784,874.87,80,0,11413836,0
FAIR,10,concurrent,Q18,582,1022,2496,1788179480493,1788179480959,466,402.91,7,0,7589199,0
FAIR,10,concurrent,Q18,582,1022,2495,1788179480209,1788179481013,804,674.39,18,0,11354353,0
FAIR,11,concurrent,compaction,583,1023,2497,1788179520070,1788179544736,24666,18986.82,721,175454639,0,0
FAIR,11,concurrent,Q1,584,1024,2504,1788179522472,1788179523707,1235,926.50,71,2744914,0,845
FAIR,11,concurrent,Q1,584,1024,2502,1788179522472,1788179526622,4150,3342.95,208,10981092,0,819
FAIR,11,concurrent,Q1,584,1024,2499,1788179522471,1788179526651,4180,3285.04,208,10980258,0,840
FAIR,11,concurrent,Q1,584,1024,2503,1788179522472,1788179526677,4205,3308.09,213,10981748,0,840
FAIR,11,concurrent,Q1,584,1024,2498,1788179522471,1788179526678,4207,3291.09,213,10981126,0,841
FAIR,11,concurrent,Q1,584,1024,2500,1788179522471,1788179526720,4249,3312.30,213,10981694,0,840
FAIR,11,concurrent,Q1,584,1024,2501,1788179522471,1788179526738,4267,3337.15,213,10982658,0,844
FAIR,11,concurrent,Q1,585,1026,2505,1788179526795,1788179526804,9,4.69,0,0,5869,0
FAIR,11,concurrent,Q1,586,1028,2506,1788179526814,1788179526822,8,3.50,0,0,5869,844
FAIR,11,concurrent,Q1,587,1031,2507,1788179526836,1788179526840,4,1.18,0,0,844,0
FAIR,11,concurrent,Q1,588,1032,2514,1788179528752,1788179528946,194,154.29,0,3269202,0,1965203
FAIR,11,concurrent,Q1,588,1032,2513,1788179528752,1788179529451,699,487.24,100,13078900,0,7743364
FAIR,11,concurrent,Q1,588,1032,2509,1788179528751,1788179529454,703,473.74,100,13077410,0,7743802
FAIR,11,concurrent,Q1,588,1032,2511,1788179528751,1788179529461,710,488.04,100,13079810,0,7735803
FAIR,11,concurrent,Q1,588,1032,2512,1788179528752,1788179529462,710,480.97,100,13078244,0,7738877
FAIR,11,concurrent,Q1,588,1032,2510,1788179528751,1788179529463,712,476.62,100,13078846,0,7738331
FAIR,11,concurrent,Q1,588,1032,2508,1788179528751,1788179529467,716,472.36,100,13078278,0,7750473
FAIR,11,concurrent,Q1,589,1033,2515,1788179528756,1788179528829,73,34.55,0,1484824,0,0
FAIR,11,concurrent,Q1,590,1034,2516,1788179528880,1788179529266,386,334.63,0,11640628,0,1604055
FAIR,11,concurrent,Q3,591,1036,2517,1788179529407,1788179529469,62,50.84,0,0,1604055,0
FAIR,11,concurrent,Q3,592,1038,2525,1788179529577,1788179529647,70,61.43,0,0,2910947,0
FAIR,11,concurrent,Q3,592,1038,2532,1788179529577,1788179529648,71,62.78,0,0,2925625,0
FAIR,11,concurrent,Q3,592,1038,2527,1788179529577,1788179529652,75,61.15,0,0,2895551,0
FAIR,11,concurrent,Q3,592,1038,2518,1788179529577,1788179529652,75,62.79,0,0,2898550,0
FAIR,11,concurrent,Q3,592,1038,2519,1788179529577,1788179529660,83,62.02,0,0,2919240,0
FAIR,11,concurrent,Q3,592,1038,2522,1788179529577,1788179529664,87,67.22,0,0,2898701,0
FAIR,11,concurrent,Q3,592,1038,2529,1788179529577,1788179529664,87,62.59,0,0,2888143,0
FAIR,11,concurrent,Q3,592,1038,2526,1788179529577,1788179529666,89,64.04,0,0,2908811,0
FAIR,11,concurrent,Q3,592,1038,2524,1788179529577,1788179529671,94,64.48,0,0,2886189,0
FAIR,11,concurrent,Q3,592,1038,2528,1788179529577,1788179529675,98,63.09,0,0,2909695,0
FAIR,11,concurrent,Q3,592,1038,2531,1788179529577,1788179529682,105,65.05,0,0,2941007,0
FAIR,11,concurrent,Q3,592,1038,2523,1788179529577,1788179529688,111,67.11,0,0,2895639,0
FAIR,11,concurrent,Q3,592,1038,2521,1788179529577,1788179529691,114,65.95,0,0,2887662,0
FAIR,11,concurrent,Q3,592,1038,2520,1788179529577,1788179529699,122,68.12,0,0,2899714,0
FAIR,11,concurrent,Q3,592,1038,2530,1788179529577,1788179529699,122,69.22,0,0,2929089,0
FAIR,11,concurrent,Q3,592,1038,2534,1788179529647,1788179529708,61,48.70,0,0,1923841,0
FAIR,11,concurrent,Q3,592,1038,2533,1788179529645,1788179529725,80,62.10,0,0,2897449,0
FAIR,11,concurrent,Q6,593,1039,2541,1788179532027,1788179532122,95,56.19,0,3298702,0,79
FAIR,11,concurrent,Q6,593,1039,2540,1788179532026,1788179532356,330,195.39,0,13196956,0,79
FAIR,11,concurrent,Q6,593,1039,2539,1788179532026,1788179532356,330,197.91,0,13196308,0,79
FAIR,11,concurrent,Q6,593,1039,2538,1788179532026,1788179532357,331,206.06,0,13197882,0,79
FAIR,11,concurrent,Q6,593,1039,2536,1788179532026,1788179532357,331,195.73,0,13195474,0,79
FAIR,11,concurrent,Q6,593,1039,2537,1788179532026,1788179532357,331,193.21,0,13196906,0,79
FAIR,11,concurrent,Q6,593,1039,2535,1788179532025,1788179532357,332,196.05,0,13196314,0,79
FAIR,11,concurrent,Q6,594,1041,2542,1788179532369,1788179532372,3,0.95,0,0,553,0
FAIR,11,concurrent,Q12,595,1042,2543,1788179534477,1788179535239,762,632.47,76,3317556,0,14534997
FAIR,11,concurrent,Q12,596,1043,2550,1788179534484,1788179534621,137,100.83,0,3825626,0,26922
FAIR,11,concurrent,Q12,596,1043,2549,1788179534483,1788179535001,518,299.89,76,15304688,0,59166
FAIR,11,concurrent,Q12,596,1043,2545,1788179534482,1788179535009,527,304.20,76,15303234,0,58962
FAIR,11,concurrent,Q12,596,1043,2544,1788179534482,1788179535015,533,303.01,76,15304022,0,59807
FAIR,11,concurrent,Q12,596,1043,2546,1788179534483,1788179535015,532,300.92,76,15304618,0,58647
FAIR,11,concurrent,Q12,596,1043,2547,1788179534483,1788179535015,532,304.14,76,15305646,0,57595
FAIR,11,concurrent,Q12,596,1043,2548,1788179534483,1788179535015,532,301.16,76,15304056,0,58481
FAIR,11,concurrent,Q12,597,1045,2551,1788179535042,1788179535064,22,18.78,0,0,379580,0
FAIR,11,concurrent,Q12,598,1047,2562,1788179535267,1788179535299,32,28.25,0,0,1021753,154
FAIR,11,concurrent,Q12,598,1047,2563,1788179535267,1788179535304,37,31.67,0,0,1020274,154
FAIR,11,concurrent,Q12,598,1047,2556,1788179535266,1788179535305,39,32.39,0,0,1015054,154
FAIR,11,concurrent,Q12,598,1047,2553,1788179535266,1788179535306,40,34.94,0,0,1090764,154
FAIR,11,concurrent,Q12,598,1047,2552,1788179535266,1788179535307,41,34.75,0,0,1092283,154
FAIR,11,concurrent,Q12,598,1047,2564,1788179535267,1788179535307,40,33.27,0,0,1015360,154
FAIR,11,concurrent,Q12,598,1047,2557,1788179535266,1788179535308,42,32.40,0,0,1014559,154
FAIR,11,concurrent,Q12,598,1047,2555,1788179535266,1788179535308,42,33.89,0,0,1090847,154
FAIR,11,concurrent,Q12,598,1047,2554,1788179535266,1788179535309,43,34.82,0,0,1087458,154
FAIR,11,concurrent,Q12,598,1047,2561,1788179535266,1788179535310,44,35.22,0,0,1015101,154
FAIR,11,concurrent,Q12,598,1047,2565,1788179535267,1788179535310,43,32.43,0,0,1015509,154
FAIR,11,concurrent,Q12,598,1047,2558,1788179535266,1788179535310,44,32.90,0,0,1021566,154
FAIR,11,concurrent,Q12,598,1047,2560,1788179535266,1788179535310,44,34.53,0,0,1018284,154
FAIR,11,concurrent,Q12,598,1047,2559,1788179535266,1788179535312,46,31.94,0,0,1016185,154
FAIR,11,concurrent,Q12,599,1050,2566,1788179535339,1788179535343,4,1.73,0,0,2156,0
FAIR,11,concurrent,Q12,600,1053,2567,1788179535348,1788179535355,7,2.58,0,0,2156,154
FAIR,11,concurrent,Q12,601,1057,2568,1788179535371,1788179535374,3,1.10,0,0,154,0
FAIR,11,concurrent,Q14,602,1058,2569,1788179537836,1788179537926,90,54.21,0,1244534,0,0
FAIR,11,concurrent,Q14,603,1059,2576,1788179538069,1788179538178,109,46.94,0,3269202,0,101
FAIR,11,concurrent,Q14,603,1059,2570,1788179538067,1788179538460,393,169.12,0,13078278,0,99
FAIR,11,concurrent,Q14,603,1059,2572,1788179538068,1788179538471,403,170.57,0,13078846,0,99
FAIR,11,concurrent,Q14,603,1059,2573,1788179538068,1788179538471,403,174.17,0,13079810,0,99
FAIR,11,concurrent,Q14,603,1059,2574,1788179538069,1788179538471,402,173.25,0,13078244,0,99
FAIR,11,concurrent,Q14,603,1059,2575,1788179538069,1788179538472,403,171.35,0,13078900,0,99
FAIR,11,concurrent,Q14,603,1059,2571,1788179538068,1788179538472,404,177.52,0,13077410,0,99
FAIR,11,concurrent,Q14,604,1061,2577,1788179538489,1788179538493,4,1.25,0,0,695,0
FAIR,11,concurrent,Q14,605,1062,2578,1788179540529,1788179542228,1699,1088.44,100,14589748,0,30886715
FAIR,11,concurrent,Q14,606,1063,2579,1788179540545,1788179540764,219,65.72,0,784744,0,0
FAIR,11,concurrent,Q14,607,1064,2586,1788179540548,1788179541215,667,480.89,42,1669066,0,2548115
FAIR,11,concurrent,Q14,607,1064,2583,1788179540547,1788179542895,2348,1505.70,119,6679174,0,8197511
FAIR,11,concurrent,Q14,607,1064,2584,1788179540548,1788179542912,2364,1489.78,119,6677620,0,8197158
FAIR,11,concurrent,Q14,607,1064,2580,1788179540547,1788179542919,2372,1479.08,119,6677674,0,8204481
FAIR,11,concurrent,Q14,607,1064,2585,1788179540548,1788179542928,2380,1487.65,119,6678296,0,8202194
FAIR,11,concurrent,Q14,607,1064,2582,1788179540547,1788179542977,2430,1468.93,119,6678222,0,8201066
FAIR,11,concurrent,Q14,607,1064,2581,1788179540547,1788179543016,2469,1402.68,119,6676794,0,8204443
FAIR,11,concurrent,Q14,608,1065,2593,1788179540747,1788179541215,468,194.84,42,1669066,0,2238587
FAIR,11,concurrent,Q14,608,1065,2588,1788179540553,1788179541961,1408,610.85,100,6676794,0,8874749
FAIR,11,concurrent,Q14,608,1065,2590,1788179540553,1788179541972,1419,637.01,100,6679174,0,8873847
FAIR,11,concurrent,Q14,608,1065,2592,1788179540554,1788179542050,1496,616.85,100,6678296,0,8872181
FAIR,11,concurrent,Q14,608,1065,2591,1788179540554,1788179542055,1501,626.29,100,6677620,0,8872119
FAIR,11,concurrent,Q14,608,1065,2589,1788179540553,1788179542091,1538,625.88,100,6678222,0,8873447
FAIR,11,concurrent,Q14,608,1065,2587,1788179540552,1788179542108,1556,614.28,100,6677674,0,8874676
FAIR,11,concurrent,Q18,609,1069,2603,1788179543089,1788179543800,711,400.70,29,0,11396280,0
FAIR,11,concurrent,Q18,609,1069,2605,1788179543089,1788179544531,1442,1001.58,87,0,11356291,0
FAIR,11,concurrent,Q18,609,1069,2595,1788179543088,1788179544548,1460,1023.34,87,0,11440429,0
FAIR,11,concurrent,Q18,609,1069,2604,1788179543089,1788179544560,1471,980.31,87,0,11410383,0
FAIR,11,concurrent,Q18,609,1069,2608,1788179543089,1788179544660,1571,980.89,93,0,11412119,0
FAIR,11,concurrent,Q18,609,1069,2600,1788179543089,1788179544662,1573,986.16,93,0,11338468,0
FAIR,11,concurrent,Q18,609,1069,2598,1788179543089,1788179544693,1604,943.10,97,0,11393041,0
FAIR,11,concurrent,Q18,609,1069,2602,1788179543089,1788179544694,1605,922.18,97,0,11413836,0
FAIR,11,concurrent,Q18,609,1069,2601,1788179543089,1788179544715,1626,928.43,97,0,11425234,0
FAIR,11,concurrent,Q18,609,1069,2607,1788179543089,1788179544752,1663,976.11,97,0,11431888,0
FAIR,11,concurrent,Q18,609,1069,2596,1788179543088,1788179544798,1710,950.05,97,0,11328172,0
FAIR,11,concurrent,Q18,609,1069,2597,1788179543088,1788179544852,1764,955.99,97,0,11397674,0
FAIR,11,concurrent,Q18,609,1069,2594,1788179543088,1788179544879,1791,959.49,97,0,11410837,0
FAIR,11,concurrent,Q18,609,1069,2606,1788179543089,1788179544911,1822,913.01,97,0,11430722,0
FAIR,11,concurrent,Q18,609,1069,2599,1788179543089,1788179544992,1903,862.90,97,0,11347331,0
FAIR,11,concurrent,Q18,609,1069,2610,1788179544524,1788179545018,494,384.00,10,0,7589199,0
FAIR,11,concurrent,Q18,609,1069,2609,1788179543797,1788179545025,1228,771.87,68,0,11354353,0
FAIR,11,baseline,Q1,610,1070,2617,1788179582853,1788179583911,1058,919.85,42,2744914,0,845
FAIR,11,baseline,Q1,610,1070,2613,1788179582852,1788179586585,3733,3188.48,160,10981694,0,840
FAIR,11,baseline,Q1,610,1070,2611,1788179582851,1788179586586,3735,3255.31,160,10981126,0,841
FAIR,11,baseline,Q1,610,1070,2614,1788179582852,1788179586592,3740,3221.03,160,10982658,0,844
FAIR,11,baseline,Q1,610,1070,2615,1788179582853,1788179586593,3740,3252.62,160,10981092,0,819
FAIR,11,baseline,Q1,610,1070,2612,1788179582852,1788179586593,3741,3256.42,160,10980258,0,840
FAIR,11,baseline,Q1,610,1070,2616,1788179582853,1788179586598,3745,3245.52,160,10981748,0,840
FAIR,11,baseline,Q1,611,1072,2618,1788179586641,1788179586649,8,4.51,0,0,5869,0
FAIR,11,baseline,Q1,612,1074,2619,1788179586656,1788179586664,8,4.04,0,0,5869,844
FAIR,11,baseline,Q1,613,1077,2620,1788179586685,1788179586691,6,1.62,0,0,844,0
FAIR,11,baseline,Q3,614,1078,2627,1788179588858,1788179589050,192,147.61,0,3269202,0,1965203
FAIR,11,baseline,Q3,614,1078,2624,1788179588857,1788179589424,567,441.04,0,13079810,0,7735803
FAIR,11,baseline,Q3,614,1078,2621,1788179588856,1788179589429,573,439.26,0,13078278,0,7750473
FAIR,11,baseline,Q3,614,1078,2622,1788179588857,1788179589432,575,445.79,0,13077410,0,7743802
FAIR,11,baseline,Q3,614,1078,2626,1788179588858,1788179589432,574,446.38,0,13078900,0,7743364
FAIR,11,baseline,Q3,614,1078,2623,1788179588857,1788179589435,578,446.77,0,13078846,0,7738331
FAIR,11,baseline,Q3,614,1078,2625,1788179588858,1788179589438,580,447.89,0,13078244,0,7738877
FAIR,11,baseline,Q3,615,1079,2628,1788179588861,1788179588939,78,33.56,0,1484824,0,0
FAIR,11,baseline,Q3,616,1080,2629,1788179588973,1788179589350,377,324.18,0,11640628,0,1604055
FAIR,11,baseline,Q3,617,1082,2630,1788179589366,1788179589417,51,34.55,0,0,1604055,0
FAIR,11,baseline,Q3,618,1084,2644,1788179589548,1788179589632,84,68.50,0,0,2941007,0
FAIR,11,baseline,Q3,618,1084,2645,1788179589549,1788179589634,85,66.81,0,0,2925625,0
FAIR,11,baseline,Q3,618,1084,2631,1788179589546,1788179589640,94,69.86,0,0,2898550,0
FAIR,11,baseline,Q3,618,1084,2639,1788179589548,1788179589641,93,65.87,0,0,2908811,0
FAIR,11,baseline,Q3,618,1084,2646,1788179589549,1788179589642,93,65.57,0,0,2897449,0
FAIR,11,baseline,Q3,618,1084,2640,1788179589548,1788179589642,94,66.37,0,0,2895551,0
FAIR,11,baseline,Q3,618,1084,2641,1788179589548,1788179589649,101,66.68,0,0,2909695,0
FAIR,11,baseline,Q3,618,1084,2635,1788179589547,1788179589653,106,66.79,0,0,2898701,0
FAIR,11,baseline,Q3,618,1084,2638,1788179589548,1788179589658,110,68.76,0,0,2910947,0
FAIR,11,baseline,Q3,618,1084,2634,1788179589547,1788179589658,111,66.05,0,0,2887662,0
FAIR,11,baseline,Q3,618,1084,2636,1788179589547,1788179589658,111,68.24,0,0,2895639,0
FAIR,11,baseline,Q3,618,1084,2643,1788179589548,1788179589661,113,66.87,0,0,2929089,0
FAIR,11,baseline,Q3,618,1084,2632,1788179589547,1788179589672,125,69.75,0,0,2919240,0
FAIR,11,baseline,Q3,618,1084,2633,1788179589547,1788179589682,135,60.94,0,0,2899714,0
FAIR,11,baseline,Q3,618,1084,2637,1788179589548,1788179589685,137,61.86,0,0,2886189,0
FAIR,11,baseline,Q3,618,1084,2642,1788179589548,1788179589687,139,60.96,0,0,2888143,0
FAIR,11,baseline,Q3,618,1084,2647,1788179589627,1788179589689,62,40.96,0,0,1923841,0
FAIR,11,baseline,Q3,619,1085,2654,1788179591520,1788179591599,79,50.49,0,3298702,0,79
FAIR,11,baseline,Q3,619,1085,2653,1788179591520,1788179591807,287,182.09,0,13196956,0,79
FAIR,11,baseline,Q3,619,1085,2649,1788179591519,1788179591807,288,183.09,0,13195474,0,79
FAIR,11,baseline,Q3,619,1085,2652,1788179591520,1788179591808,288,180.02,0,13196308,0,79
FAIR,11,baseline,Q3,619,1085,2651,1788179591520,1788179591808,288,185.30,0,13197882,0,79
FAIR,11,baseline,Q3,619,1085,2648,1788179591519,1788179591808,289,188.73,0,13196314,0,79
FAIR,11,baseline,Q3,619,1085,2650,1788179591520,1788179591808,288,183.20,0,13196906,0,79
FAIR,11,baseline,Q6,620,1087,2655,1788179591821,1788179591823,2,0.62,0,0,553,0
FAIR,11,baseline,Q6,621,1088,2656,1788179593717,1788179594585,868,589.20,90,3317556,0,14534997
FAIR,11,baseline,Q6,622,1089,2663,1788179593724,1788179593859,135,93.30,0,3825626,0,26922
FAIR,11,baseline,Q6,622,1089,2659,1788179593724,1788179594281,557,273.28,90,15304618,0,58647
FAIR,11,baseline,Q6,622,1089,2661,1788179593724,1788179594286,562,266.56,90,15304056,0,58481
FAIR,11,baseline,Q6,622,1089,2662,1788179593724,1788179594286,562,270.01,90,15304688,0,59166
FAIR,11,baseline,Q6,622,1089,2657,1788179593723,1788179594313,590,266.42,90,15304022,0,59807
FAIR,11,baseline,Q6,622,1089,2660,1788179593724,1788179594341,617,270.13,90,15305646,0,57595
FAIR,11,baseline,Q6,622,1089,2658,1788179593723,1788179594343,620,275.45,90,15303234,0,58962
FAIR,11,baseline,Q12,623,1091,2664,1788179594357,1788179594371,14,12.36,0,0,379580,0
FAIR,11,baseline,Q12,624,1093,2678,1788179594613,1788179594652,39,32.71,0,0,1015509,154
FAIR,11,baseline,Q12,624,1093,2669,1788179594612,1788179594652,40,31.67,0,0,1015054,154
FAIR,11,baseline,Q12,624,1093,2677,1788179594613,1788179594653,40,32.49,0,0,1015360,154
FAIR,11,baseline,Q12,624,1093,2673,1788179594612,1788179594654,42,34.49,0,0,1018284,154
FAIR,11,baseline,Q12,624,1093,2667,1788179594612,1788179594656,44,34.80,0,0,1087458,154
FAIR,11,baseline,Q12,624,1093,2674,1788179594612,1788179594656,44,33.56,0,0,1015101,154
FAIR,11,baseline,Q12,624,1093,2675,1788179594613,1788179594656,43,32.18,0,0,1021753,154
FAIR,11,baseline,Q12,624,1093,2670,1788179594612,1788179594657,45,31.93,0,0,1014559,154
FAIR,11,baseline,Q12,624,1093,2668,1788179594612,1788179594658,46,34.97,0,0,1090847,154
FAIR,11,baseline,Q12,624,1093,2666,1788179594612,1788179594659,47,34.44,0,0,1090764,154
FAIR,11,baseline,Q12,624,1093,2671,1788179594612,1788179594661,49,31.84,0,0,1021566,154
FAIR,11,baseline,Q12,624,1093,2672,1788179594612,1788179594662,50,30.62,0,0,1016185,154
FAIR,11,baseline,Q12,624,1093,2665,1788179594612,1788179594665,53,29.91,0,0,1092283,154
FAIR,11,baseline,Q12,624,1093,2676,1788179594613,1788179594666,53,29.33,0,0,1020274,154
FAIR,11,baseline,Q12,625,1096,2679,1788179594689,1788179594695,6,2.10,0,0,2156,0
FAIR,11,baseline,Q12,626,1099,2680,1788179594699,1788179594704,5,2.25,0,0,2156,154
FAIR,11,baseline,Q12,627,1103,2681,1788179594723,1788179594729,6,2.13,0,0,154,0
FAIR,11,baseline,Q12,628,1104,2682,1788179596644,1788179596714,70,47.18,0,1244534,0,0
FAIR,11,baseline,Q12,629,1105,2689,1788179596797,1788179596871,74,44.43,0,3269202,0,101
FAIR,11,baseline,Q12,629,1105,2683,1788179596796,1788179597074,278,165.26,0,13078278,0,99
FAIR,11,baseline,Q12,629,1105,2686,1788179596797,1788179597074,277,161.01,0,13079810,0,99
FAIR,11,baseline,Q12,629,1105,2688,1788179596797,1788179597075,278,164.02,0,13078900,0,99
FAIR,11,baseline,Q12,629,1105,2687,1788179596797,1788179597075,278,164.19,0,13078244,0,99
FAIR,11,baseline,Q12,629,1105,2684,1788179596796,1788179597075,279,159.74,0,13077410,0,99
FAIR,11,baseline,Q12,629,1105,2685,1788179596796,1788179597075,279,168.78,0,13078846,0,99
FAIR,11,baseline,Q14,630,1107,2690,1788179597090,1788179597093,3,0.70,0,0,695,0
FAIR,11,baseline,Q14,631,1108,2691,1788179598968,1788179600635,1667,1064.45,116,14589748,0,30886715
FAIR,11,baseline,Q14,632,1109,2692,1788179598983,1788179599147,164,66.62,0,784744,0,0
FAIR,11,baseline,Q14,633,1110,2699,1788179598988,1788179599791,803,469.71,97,1669066,0,2548115
FAIR,11,baseline,Q14,633,1110,2698,1788179598988,1788179601244,2256,1469.12,116,6678296,0,8202194
FAIR,11,baseline,Q14,633,1110,2696,1788179598987,1788179601275,2288,1492.29,126,6679174,0,8197511
FAIR,11,baseline,Q14,633,1110,2697,1788179598988,1788179601286,2298,1470.10,126,6677620,0,8197158
FAIR,11,baseline,Q14,633,1110,2694,1788179598987,1788179601288,2301,1384.10,126,6676794,0,8204443
FAIR,11,baseline,Q14,633,1110,2693,1788179598986,1788179601290,2304,1413.40,126,6677674,0,8204481
FAIR,11,baseline,Q14,633,1110,2695,1788179598987,1788179601320,2333,1405.92,126,6678222,0,8201066
FAIR,11,baseline,Q14,634,1111,2706,1788179598993,1788179599337,344,202.53,0,1669066,0,2238587
FAIR,11,baseline,Q14,634,1111,2702,1788179598992,1788179600368,1376,617.17,97,6678222,0,8873447
FAIR,11,baseline,Q14,634,1111,2704,1788179598992,1788179600401,1409,632.37,97,6677620,0,8872119
FAIR,11,baseline,Q14,634,1111,2701,1788179598992,1788179600446,1454,622.50,97,6676794,0,8874749
FAIR,11,baseline,Q14,634,1111,2703,1788179598992,1788179600537,1545,615.16,110,6679174,0,8873847
FAIR,11,baseline,Q14,634,1111,2700,1788179598991,1788179600543,1552,614.68,110,6677674,0,8874676
FAIR,11,baseline,Q14,634,1111,2705,1788179598993,1788179600549,1556,611.67,110,6678296,0,8872181
FAIR,11,baseline,Q18,635,1115,2716,1788179601388,1788179602193,805,424.74,33,0,11396280,0
FAIR,11,baseline,Q18,635,1115,2711,1788179601388,1788179602795,1407,987.81,56,0,11393041,0
FAIR,11,baseline,Q18,635,1115,2710,1788179601388,1788179602800,1412,1048.04,56,0,11397674,0
FAIR,11,baseline,Q18,635,1115,2715,1788179601388,1788179602842,1454,996.17,56,0,11413836,0
FAIR,11,baseline,Q18,635,1115,2709,1788179601388,1788179602852,1464,1052.22,56,0,11328172,0
FAIR,11,baseline,Q18,635,1115,2713,1788179601388,1788179602879,1491,981.62,56,0,11338468,0
FAIR,11,baseline,Q18,635,1115,2720,1788179601388,1788179602897,1509,990.27,56,0,11431888,0
FAIR,11,baseline,Q18,635,1115,2708,1788179601388,1788179602915,1527,1013.10,56,0,11440429,0
FAIR,11,baseline,Q18,635,1115,2718,1788179601388,1788179603023,1635,982.06,60,0,11356291,0
FAIR,11,baseline,Q18,635,1115,2719,1788179601388,1788179603035,1647,1014.06,60,0,11430722,0
FAIR,11,baseline,Q18,635,1115,2707,1788179601387,1788179603060,1673,985.03,63,0,11410837,0
FAIR,11,baseline,Q18,635,1115,2714,1788179601388,1788179603070,1682,921.05,63,0,11425234,0
FAIR,11,baseline,Q18,635,1115,2717,1788179601388,1788179603071,1683,936.34,63,0,11410383,0
FAIR,11,baseline,Q18,635,1115,2712,1788179601388,1788179603093,1705,948.36,63,0,11347331,0
FAIR,11,baseline,Q18,635,1115,2723,1788179602190,1788179603107,917,517.14,30,0,7589199,0
FAIR,11,baseline,Q18,635,1115,2721,1788179601388,1788179603117,1729,899.27,63,0,11412119,0
FAIR,11,baseline,Q18,635,1115,2722,1788179601388,1788179603183,1795,786.12,63,0,11354353,0
FAIR,12,baseline,Q1,636,1116,2730,1788179640515,1788179641582,1067,927.65,46,2744914,0,845
FAIR,12,baseline,Q1,636,1116,2725,1788179640514,1788179644167,3653,3205.19,121,10980258,0,840
FAIR,12,baseline,Q1,636,1116,2727,1788179640514,1788179644203,3689,3185.18,121,10982658,0,844
FAIR,12,baseline,Q1,636,1116,2728,1788179640514,1788179644213,3699,3234.18,121,10981092,0,819
FAIR,12,baseline,Q1,636,1116,2724,1788179640514,1788179644223,3709,3213.06,121,10981126,0,841
FAIR,12,baseline,Q1,636,1116,2726,1788179640514,1788179644223,3709,3235.39,121,10981694,0,840
FAIR,12,baseline,Q1,636,1116,2729,1788179640515,1788179644244,3729,3265.08,121,10981748,0,840
